Date,BTC_weighted_price,BTC_volume,BTC_open,BTC_high,BTC_low,BTC_close,BTC_pcnt_change,ETH_weighted_price,ETH_volume,ETH_open,ETH_high,ETH_low,ETH_close,ETH_pcnt_change,LTC_weighted_price,LTC_volume,LTC_open,LTC_high,LTC_low,LTC_close,LTC_pcnt_change
2016-12-11,767.2042006086667,811.2770253933335,773.2303333333333,773.2336666666666,763.0666666666666,769.2803333333335,-0.5108439011919887,8.165369651162052,3443.76252226,8.10973252364,8.34776880664,7.964592270666666,8.068304449640001,0.7575333687254989,3.6378828461941395,40.71240404,3.6612610929400002,3.6991498613333333,3.5940440000000002,3.642557763940001,0.21796734082920954
2016-12-12,775.790238963,2300.351300723333,769.1616666666667,780.0976666666666,768.284,777.3446666666665,1.0638855723872223,8.406905229839277,5818.45842999,8.180572738166667,8.731102716586665,8.08495216276,8.267604671266664,-2.779292682007829,3.6505585484642924,62.99160416,3.6516103957333335,3.7150513169899995,3.56483776,3.6904593518933324,1.62722617915172
2016-12-13,778.807194636,2409.4566161233333,777.4853333333334,789.6433333333333,766.7603333333333,776.3566666666667,-0.14516886920911667,8.378329919174623,2162.04275035,8.504888736773335,8.6464760535,8.160246847499998,8.492542285966667,-0.23445240783138516,3.637504671338848,48.48670627,3.6356769157333337,3.7192279964333332,3.567659154966666,3.630399044666667,0.032523377359242385
2016-12-14,777.346791722,1477.4491941266667,776.32,780.7853333333333,771.8366666666667,776.8563333333333,0.06908663094255359,8.342027134153389,3472.73660035,8.3571701952,8.596446519999999,8.1040997592,8.362943882529999,0.1429902157090951,3.6100373680965543,84.51948669,3.6382857856000004,3.6742898922799996,3.5415725449999997,3.6407993546733333,0.05523174063235306
2016-12-15,777.3184226366667,1594.70398037,776.84,779.506,773.8919999999999,776.35,-0.06307605169661823,7.906455469927724,6768.94891184,8.2111910316,8.24651869496,7.63831404,8.2060117365,-0.3088911408015774,3.6406563374453187,54.42628278,3.6089888932,3.6858083753399997,3.5776640213999995,3.6067124855,0.03278063757338264
2016-12-16,779.560683415,2063.0728533633333,776.6033333333334,783.2163333333334,773.0966666666667,782.6433333333334,0.7777458247668364,7.814121400381106,2240.91944695,7.82583179,7.973142273333336,7.636811223633334,7.886696870000001,0.5596971452594859,3.631988815244153,41.75977966,3.6267375666666672,3.6811167666666673,3.5754947736666662,3.6549443666666677,0.6311070383015709
2016-12-17,788.2297177363334,1174.8448970799998,782.6433333333334,791.96,782.1633333333333,790.1063333333333,0.9535633515479403,7.630544487815528,4404.84655485,7.851430961400001,7.9591900804,7.211545933333333,7.926299329619999,1.465265482929428,3.6456018560164294,86.95278873,3.622863816433334,3.7332360832,3.5621517175666666,3.6574101180633334,-0.9089697641939058
2016-12-18,788.234091076,1279.64743115,790.0363333333333,791.69,783.64,790.2669999999999,0.029196969422072144,7.843323323251738,2751.32733768,7.805685379146667,7.994556872100001,7.621126255600001,7.80796440272,-0.024854805835975338,3.6697420461179795,47.16025309,3.70350862231,3.7116327256,3.6322262548,3.7045899345899995,0.016983213558430778
2016-12-19,790.8675731176667,1803.9557785766667,789.3836666666666,793.5799999999999,788.4966666666666,790.9200000000001,0.19462441373039047,7.705905194105028,2919.41074413,7.86619245066,7.9080246999999995,7.522273969933332,7.8815019816000005,0.6747017397421142,3.6542194389416416,98.00191242,3.679048879886667,3.7154701377999997,3.602176056966666,3.6862092072000006,0.23986058044150285
2016-12-20,793.2349436236667,2142.1312087866663,790.6419999999999,802.9796666666667,788.3633333333333,799.3296666666666,1.0988116829951737,7.622210437978685,2396.33416952,7.6201680639000005,7.940063688916667,7.4316567507,7.70389936085,0.7224041299691605,3.6526327419522073,55.37917695,3.64005251664,3.718807611046667,3.6021266736000004,3.68004983896,0.8368930246575224
2016-12-21,817.1631462526666,4830.534618923333,799.2263333333334,831.8766666666667,796.6613333333335,831.1366666666667,3.9926528947369415,7.793799738593821,3930.69718834,7.670255043633333,8.082355636766668,7.528449600000001,7.976501703666666,5.145149535064702,3.6545006794082506,114.85067383,3.6517610241600007,3.8181392058999997,3.4592309751466677,3.7975631664000002,18.88058885702517
2016-12-22,856.5810803953333,7797.567603846666,830.8996666666667,875.998,827.3000000000001,859.6533333333333,3.460546179061325,7.678067303853218,9707.08316286,7.872774341666666,8.32829694558,7.077551500000001,8.145215333333333,28.031379104778498,3.6936889742051284,236.22712828,3.62505737473,3.8796374623600003,3.4622587730000007,3.7505041591999997,6.8101086165124185
2016-12-23,898.1412370856666,9995.86505945,859.3366666666667,920.0299999999999,858.98,915.5100000000001,6.536824915341686,7.32444058396969,10685.96286224,7.532085883333334,8.0640721503,6.6076778806,8.024445150000002,85.88328921061982,4.129536649759074,1360.86106251,3.6767578619999997,4.692152999999999,3.4683894440000005,3.917101086,-97.75781914865057
2016-12-24,902.0447469353334,3256.2631865966664,916.1033333333334,920.0096666666667,882.46,893.5066666666667,-2.4666067510579257,7.2809714407056445,3775.98368154,7.0971807778,7.633780209166666,6.802663525000001,6.922121237600001,10.161320831152734,4.519686184072019,1296.97758549,4.592984833033333,4.824650293256667,4.24992736,4.479693959066666,-3.863590550632113
2016-12-25,875.272315742,3327.0915881466667,894.4029999999999,897.9879999999999,857.186,895.163,0.08497288135215386,7.2296793062436615,4896.97777285,7.22354744517,7.5430992,6.81879462396,7.229685501570001,0.10803009956482773,4.236589342609161,755.50676005,4.4266955999899995,4.487246035999999,4.02089666066,4.43045709079,0.3050282112073683
2016-12-26,901.6997524753333,3602.5444615733336,895.13,912.4766666666668,890.9900000000001,901.587,0.7213477372001825,7.21785404263435,2887.58714787,7.1431374000000005,7.491342185666667,6.931412155500001,7.194664260000001,-0.5581719210463677,4.268619577225653,320.71790621,4.2903759926000005,4.440020212333334,4.143103500000001,4.32132452274,1.0345640156617397
2016-12-27,920.1872491476666,4176.623235056667,902.9430000000001,938.4,897.7599999999999,931.7800000000001,3.1936678173483806,7.132095311968819,4419.68057584,7.252772264910001,7.657587984000001,6.752950719999999,7.484401718600001,15.58242715120659,4.304948815177495,477.40220698,4.25655456687,4.513675848,3.9321887999999996,4.3924947802,1.3087994037249497
2016-12-28,958.1983750356667,6112.283303933334,933.0913333333333,978.6366666666667,932.2800000000001,977.9003333333334,4.802209430016506,7.314004852517247,8774.33534161,7.146537191086667,7.916191996666665,6.8075458512,7.489728873996667,-2.247271755359221,4.493327549973504,375.66835347,4.3807238463000004,4.663203716666667,4.29874308,4.5910953799500005,7.804498579055646
2016-12-29,969.9887617149999,4395.79499229,978.5233333333332,982.69,950.1700000000001,971.9633333333335,-0.6703979125007803,8.157644285573618,13804.1652248,7.529737049999999,8.745941,7.304431875000001,7.479257850000001,6.443735009786343,4.543407960097825,410.86876896,4.5203668202,4.6984570818,4.37553285,4.490062375400001,0.7945845516604011
2016-12-30,951.2042028643333,5606.712126153333,971.9533333333333,971.9566666666666,927.169,961.223,-1.103996762533178,8.272090277957503,5123.83008817,8.273305651466666,8.7184513,7.79008320969,8.18196862492,-0.2865970394137852,4.366864350845811,335.52647669,4.5438721138,4.587499392733333,4.18086462832,4.493707912770001,-2.884574558806603
2016-12-31,957.194756165,1885.9882411766666,960.6266666666666,969.1153333333333,943.9576666666667,967.4566666666666,0.7109942121115427,8.038215259951697,2082.87971904,8.146892240933333,8.361507713693333,7.788604147243333,8.204816173233333,1.2870415346457658,4.324730343671772,212.42786222,4.397768092533333,4.457639798733333,4.20283935676,4.429035969133333,1.2331881824835782
2017-01-01,988.524547387,3404.36739009,967.9033333333333,1005.6666666666666,962.0533333333333,997.147,3.0213416629071164,8.373603621251274,5968.97586987,8.067474283333334,8.981206733333334,7.697388719999999,8.311220245000001,4.974160054786095,4.458819052952855,192.38023541,4.3555359628999994,4.6260666666666665,4.266706533333333,4.48713158559,0.5893056206916709
2017-01-02,1014.9669647833334,5516.104149516667,998.5356666666667,1033.357,994.1466666666666,1016.5236666666666,1.8014379055730552,8.22273456585288,5162.78463995,8.187213608846667,8.715332937999998,7.777209373333333,8.334701178206666,-0.46589213613418956,4.583722758666956,342.99985599,4.484623386133333,4.7637757700000005,4.389157533333333,4.565411091733333,-0.3650654553193357
2017-01-03,1022.1765782733333,4314.1516603400005,1016.8389999999999,1038.3093333333334,1008.5166666666668,1035.0533333333333,1.7912701355212914,9.285206714656175,12499.79490796,8.35611852386,10.123516,8.101636257000001,8.505799179466665,-20.50425230774621,4.550801678833359,277.78883871,4.5760805517,4.73923835488,4.4173130851666675,4.658050515999999,2.971652113522504
2017-01-04,1092.7611286033332,11909.50707659,1035.3963333333334,1145.2066666666667,1019.0099999999999,1127.7696666666668,8.921543408981242,10.613573592895307,14953.47193055,9.616750790036667,11.565442126666667,9.17109,10.474713386303334,-41.839246314402494,4.551087837962018,916.8113507,4.5834924884,5.087099629866667,4.0291043993999995,4.9924107604,79.23775303104318
2017-01-05,1004.6632558013333,19748.355895513334,1127.9563333333333,1147.8733333333332,884.8066666666667,1004.5300000000001,-10.942474427940315,10.036163966887884,15295.67061386,10.991934468333334,11.992865799333332,8.185443802066667,9.789144850000001,47.28879609355386,4.347439120298878,1840.51783506,4.585932064433334,5.454189015733333,3.4875362612000003,4.084117621000001,41.75588183645065
2017-01-06,934.5395440023334,14675.545748603334,1004.5866666666666,1037.542,872.7946666666667,895.0409999999998,-10.904551125504364,10.235806026757878,15134.91758215,10.218444610133332,12.08167856984,8.815226133333335,9.104169093389999,106.43449426713225,4.0648918913834295,794.03912613,4.245363161599999,4.74744980314,3.6046419733333335,3.782425365179999,22.872546841047093
2017-01-07,864.7152154510001,10778.273801823334,896.15,908.2393333333333,812.2666666666668,905.3966666666666,1.0318213096765798,9.737393745302775,10469.43450518,10.1013938385,10.780737309913334,8.212016000000002,10.2056221727,4.206073496229299,3.8198621699504836,626.84015012,3.868267321,4.134532505166667,3.4467886186666674,3.908180927533333,-1.585425840457452
2017-01-08,916.0949874900001,4034.4993164900006,906.948,941.3393333333333,886.9633333333333,914.1096666666666,0.7896446837819405,10.120431120997528,5662.5658732,9.822609619199998,10.815047600666666,9.324645523333333,9.900173333866665,-3.321598116333272,3.974267401378243,277.75337047,3.9741373022400004,4.215590523073334,3.7341245029666665,4.005518866173333,-0.3123196863533504
2017-01-09,893.5882021856668,4668.914672136667,910.9736666666666,915.5563333333333,877.0666666666666,900.2933333333334,-1.1724085694390622,10.481584086351369,12787.67793399,10.299468275333334,11.168651976813333,9.647733333333331,10.178716426666668,2.2283295702459145,4.246903033235687,1234.09204665,4.007591793346667,4.6226439269999995,3.8130122506666666,3.960606443733334,10.890688171578208
2017-01-10,906.2894187106667,4595.598927503333,900.264,915.5723333333334,895.3033333333333,906.7223333333333,0.7173821604921731,10.48443632903691,5192.74022186,10.36520756928,10.9116079542,10.046198703333333,10.43956571928,-0.5041164160146709,4.530504552557875,2179.67318599,4.365965307600001,4.742655530943334,4.118395333333333,4.39728596385,-3.4111072571519396
2017-01-11,825.1592728773334,18521.033855396665,906.9996666666666,921.85,758.504,782.6313333333333,-13.712059431113355,9.94368083692105,10840.9458508,10.516479735066666,11.477023281500001,8.65918026952,9.07445378373333,81.80680819098298,4.007765581994294,1618.91883786,4.60333168822,4.7073440585,3.48912598504,3.9721201113199998,-15.933958366564873
2017-01-12,788.5001563330001,8621.827429413332,780.3633333333333,834.663,752.447,807.3846666666667,3.4626605555531853,9.622579932833217,6076.68242093,9.622714888766666,10.54179369,8.95347219558,9.955916841593334,8.05882672670052,3.9531061087676793,614.9054062,3.9149579852,4.26511958337,3.68851024294,4.05051969112,3.7042084295283884
2017-01-13,805.586757594,5918.210043136666,808.1196666666666,834.6700000000001,775.8866666666667,829.2533333333334,2.6151654932293664,9.495193323998048,4900.32327332,9.738302611543332,10.1925643583,8.883902333333333,9.992975341066668,7.213900522591861,3.911631227776154,484.6608731,4.01129591422,4.1808036031,3.6722793522,4.116197940800001,11.494682926126618
2017-01-14,829.0227764763334,2927.8175851866667,829.66,842.2786666666667,811.2766666666666,819.6303333333332,-1.2088887817499698,9.691989216596108,2636.75509223,9.729489192800001,10.107327154426667,9.296419323333332,9.611870489426666,1.1024525219182173,3.9443494366023937,273.44909704,3.9557856935999998,4.093465897213333,3.8129110929,3.9079646441199993,1.2649930552557755
2017-01-15,819.1614904203334,1885.62194944,821.0363333333333,827.52,810.6433333333333,824.6496666666667,0.4400942061435377,9.780689896239931,1863.66209772,9.724354331999999,10.01216448,9.5412396076,9.767150652,-0.05562878584172978,3.907129986013152,216.24650411,3.9586677329833333,3.989929056,3.832097484633333,3.9760896003166666,0.6581249677284493
2017-01-16,830.7381421176666,2858.74227319,824.2536666666668,837.6266666666667,820.3616666666667,832.922,1.0516584498056842,9.651241591536152,3293.0883517,9.767405950000002,9.957697437066667,9.354059053533334,9.870125700000001,2.9656312033566152,3.8945751766804113,208.93325318,3.9269587739533343,4.000496583733333,3.799193321733333,3.9682569677200004,2.1794594110740273
2017-01-17,882.8855015683333,7213.230596953334,833.538,912.44,830.8133333333334,906.0676666666667,8.701422930528265,10.049788546947166,6320.5431945,9.614852494620001,10.848911600000001,9.16220944,10.451481474323334,16.715378723420958,3.928107687012781,544.98153706,3.8965150824599997,4.272856151600001,3.581760902,4.235567339336667,65.95819116462648
2017-01-18,882.4844543109999,5625.41207961,906.9699999999999,916.66,851.8903333333334,889.337,-1.944165738668305,10.191212873408807,2928.44568949,10.275988239399998,10.7994281248,9.634888188903334,10.076205996739999,3.5660186425947002,3.883628761687305,391.48510673,3.9360411968999993,4.098111862,3.6732574093966672,3.8595180324899996,3.1880454564393736
2017-01-19,896.1731349806665,5534.175397556667,889.2973333333333,909.0533333333333,883.4033333333333,900.7933333333334,1.2927060015922789,10.29924286857126,2197.16183801,10.263905209426667,10.5813808,9.9912917,10.39658732806667,-0.07186668984718993,3.877714269867295,280.01837265,3.911405354173333,4.026860822266666,3.7668494814,3.9619683259333334,2.262642963933508
2017-01-20,896.2968741416666,3428.746096833334,901.3926666666666,905.8913333333334,883.3066666666667,896.2296666666666,-0.5727803421224502,10.621843959046805,4188.9120267,10.402981779926668,10.961285133333336,10.180241829333333,10.343395545296667,1.3992205500419825,3.8954675484570287,303.24433786,3.8962067041800004,4.015209333473334,3.735124071466667,3.87388999809,0.3002832128608152
2017-01-21,914.2248003629999,2904.9421129233338,895.663,928.2003333333333,895.0873333333333,923.6393333333334,3.1235334420795993,10.710079540516519,4367.89022837,10.57701871645,11.13932291833,10.09658512,10.907395433233335,-0.7351657360797665,3.916100216850917,390.97911985,3.8918438242300004,4.07932908096,3.7593668000000005,4.013406867593334,8.08694684889682
2017-01-22,919.574501463,3362.1085228633333,923.6326666666668,938.7333333333332,889.4233333333333,922.9833333333332,-0.07030211866335562,10.747425832653652,1988.86969262,10.93304911166,11.120845243333333,10.237262566666667,10.925362946499998,-0.16846980760470145,3.858792088999158,307.71970479,3.911787542520001,4.029043466666666,3.677498656333333,3.909037473,-0.07568604578170929
2017-01-23,921.4897153333335,1863.8633751133332,924.8000000000001,928.1633333333333,913.174,915.0593333333333,-1.053272779700131,10.735917292359689,1964.30297243,10.690845216000001,10.9400941406,10.51069666218,10.578241453419999,2.025349292846033,3.8414510358986806,280.89980067,3.8750137280000008,3.944694166666667,3.77445862116,3.8341992631933333,-0.4511242060198342
2017-01-24,904.1352230813333,4625.11228715,914.9566666666666,925.5,883.332,886.5383333333333,-3.1059758749958974,10.640405786354977,2239.95088109,10.7844295378,11.06898,10.253717856,10.449467758099999,3.9844449180704924,3.7894386710351764,254.3248505,3.817437102066666,3.91492053,3.6535053186000006,3.6988684266333327,3.7115305455321295
2017-01-25,893.7843377833333,2757.72426562,885.7800000000001,903.5016666666667,885.4513333333333,894.7066666666666,1.0077746919852,10.480550896220878,1547.9633179,10.576204342200002,10.787800864983334,10.320448851773333,10.682788652933333,1.89225446498626,3.7082754660895385,425.63321914,3.7413132750000004,3.82709753475,3.5958355736933334,3.779017283333333,3.014165593022947
2017-01-26,908.2027930190001,2663.4963391633332,894.6466666666665,920.5066666666667,894.041,914.9186666666668,2.2659224870899064,10.510921548502653,3157.39855029,10.485187361599998,10.821503988533333,10.165246170000001,10.722773579840002,3.83210905637993,3.7857979325600506,694.25796491,3.668963872933333,3.8996344426666663,3.6213488321400003,3.7520997503733344,-4.5470052680002
2017-01-27,917.6599640516666,2231.2267757166665,915.2466666666666,924.2433333333333,908.9033333333333,919.9663333333333,0.5156715493819597,10.469545823466904,2189.76040611,10.5482269858,10.678707473333333,10.2706167557,10.60262119133,0.3199212524856649,3.8459863221376587,1095.052022,3.830307299999999,3.951491462466667,3.7455906366666665,3.8500591049999993,-0.35730646960166235
2017-01-28,919.3390532836667,748.4761698366666,919.6833333333334,922.4666666666666,915.4733333333334,918.993,-0.07506206846559599,10.498566993392956,1466.07686592,10.529408499166667,10.623790309333332,10.309465622333333,10.52150490735,0.020954091928598446,3.8614446651641883,582.4247852,3.875729503333333,3.929708,3.8175238,3.8728203006,-0.03685435674053042
2017-01-29,917.088027853,673.3845342566666,919.7896666666667,922.0066666666667,912.9406666666667,914.3006666666666,-0.5967668695270585,10.45492273896782,928.95969069,10.560105163,10.606266809733333,10.326372304140001,10.497085954,-0.2846347909615816,3.848459029202051,300.81340389,3.8545073687199998,3.8954781666666665,3.8069625800000004,3.83150494576,0.4508391427414179
2017-01-30,919.4187538893333,1633.3421422499998,914.4133333333333,923.6266666666667,912.87,920.61,0.6776658258118191,10.57349955347811,2230.83417361,10.449019448266666,10.824904533333335,10.356975713699999,10.5198288822,-0.25387380926343367,3.990819848944501,2565.93602156,3.8611468765333337,4.156320000000001,3.8157966000000005,3.8873125494000003,-3.2469602976525933
2017-01-31,951.6676343426667,5233.12989961,920.6266666666667,972.4996666666666,918.834,968.053,5.151527220588874,10.620610799264162,4033.22936652,10.551311432933334,11.188608664999999,10.050059278560001,11.09486511353,19.35435326008563,4.17988603353083,3276.81507267,4.082988472933334,4.5437518425866665,3.83246580234,4.293324735530001,29.21408133839313
2017-02-01,973.43302306,3413.3127830933336,967.5286666666666,988.4433333333333,963.6696666666667,986.6596666666666,1.9773057542481056,10.641190169212926,3921.41305082,10.687321652,11.070565333333333,10.283319013,10.898642678,3.9984199019408946,4.045529237855977,847.191956,4.060727489286666,4.1811153,3.9395394175133336,4.141020487596666,4.215008579629056
2017-02-02,996.7623403816666,5554.266663400001,986.9,1012.2136666666667,976.7016666666667,1008.712,2.210153004357079,10.704539769684237,2437.20391339,10.685225513999999,10.99673988535,10.407430182483335,10.92138534672,3.0430963949538143,4.048529662681408,837.90945744,4.0373190789999995,4.18895516027,3.8842839262333335,4.12655000792,0.9342594732300976
2017-02-03,1011.62543293,5895.1769723766665,1008.06,1028.443,987.9236666666666,1016.6333333333333,0.8504784768102476,10.760143801105615,3362.08658224,10.7741351994,11.126724816999998,10.274406133333335,10.865766900333332,-0.9054293216509022,4.017569244338202,1183.53521549,4.0977739805999995,4.212080866370001,3.846609226243333,4.132624666333333,2.102977468421766
2017-02-04,1023.9252681900001,4187.413593103333,1016.547,1043.9203333333332,1003.7520000000001,1031.5410000000002,1.4749932860950004,11.324726097960902,3713.28491871,10.995988899,11.722181422999999,10.830484080000002,11.158178997000002,-1.9518459676460604,3.9975271180459435,772.8430625,4.03256062524,4.18008667714,3.8352159417600005,4.092040623720001,2.5821188193918614
2017-02-05,1017.6894321999999,2199.1743560733335,1032.7113333333334,1034.2166666666665,1005.0533333333333,1013.8753333333334,-1.8239366018383982,11.218031318717888,1278.13536263,11.315428406446667,11.524721029833332,10.955081333333332,11.109042166086667,0.8785014222972096,3.9551889168793677,400.18295237,4.011969931753334,4.060427712833333,3.8704704372,3.938794143713334,1.2787957270475716
2017-02-06,1024.7660241866668,2824.3798125733338,1012.5333333333334,1032.5100000000002,1010.0266666666666,1025.09,1.2401237819330886,11.27509065771622,1421.63501635,11.173305333333333,11.456720634900002,10.9587994336,11.311868149999999,0.11248288271501479,3.9564576568208505,417.37205975,3.9613544106666674,4.040624634000001,3.8381013333333334,4.0104801088,1.7450958162883046
2017-02-07,1043.0341244433332,3752.5351543633333,1025.6033333333332,1055.2533333333333,1023.0543333333334,1051.8893333333333,2.5629791894852194,11.426136353380626,1499.76591722,11.282118700233333,11.728117204266667,11.095095858803333,11.571277054653333,3.028806743430243,3.9504917463291243,797.66600827,3.9568084281,4.090267445333334,3.70862311105,4.05822060468,6.645086489798212
2017-02-08,1049.20963852,5693.868428843333,1052.9379999999999,1070.2833333333333,1023.6333333333333,1053.3793333333335,0.04191446536582967,11.324297994184908,2151.45679905,11.447531406619998,11.6553855,10.861036283999999,11.452329578206669,0.047568088664558486,3.9455003851725343,331.95313481,3.9693235548799994,4.087283616,3.754328795,3.9709872756266673,0.021850184333729983
2017-02-09,995.686589583,13930.282901606668,1053.1223333333335,1077.9,932.4219999999999,988.4033333333333,-6.145439893497668,10.945692204810774,6199.16025933,11.321054552110002,12.1856595,9.890228126659999,10.6253259493,17.97047580112363,3.7514184929741816,988.72678129,3.9439957944500006,4.194033447000001,3.10807022526,3.7016199035,7.780083776090515
2017-02-10,979.5176955396668,5869.37352977,988.0169999999999,1010.2266666666666,954.306,998.8553333333333,1.0969784258098156,11.113098424391378,3452.34881988,10.94111253477,11.706728863199999,10.551732812820001,11.06113417882,-2.8270013237961775,3.7732295005192165,499.95595179,3.76635044451,3.9800102031999995,3.5796972366,3.8076664963266666,-0.9793711770398831
2017-02-11,1007.8451239933333,2348.193013706667,997.1779999999999,1018.2460000000001,991.0003333333334,1011.558,1.442069520185976,11.358112193867667,2042.70997923,11.334663059719999,11.692264256500001,11.041725714,11.49811678092,1.3539639017216336,3.8274833489382423,181.86388611,3.8236690692199997,3.9251652281800005,3.7106025481000002,3.87880903542,2.027726730038423
2017-02-12,1004.24735853,1339.8434158966666,1010.503,1011.9416666666666,996.79,1001.2223333333333,-0.91842049619514,11.363159286502803,1308.72671268,11.379284388030001,11.543188233416666,11.178959978399998,11.27477470789,1.1751819775509458,3.773328897519866,114.83639699,3.8211160442,3.835299394333333,3.72301065,3.7860221312666664,-0.5954880248097805
2017-02-13,995.8491963223333,2635.5568497266668,1001.1176666666667,1008.9066666666666,979.2066666666666,999.1803333333334,-0.19351704578182777,11.255475998021577,1563.70631818,11.41952897778,11.5641285696,10.977220079466667,11.39743024266,-0.10881175332773688,3.7572892252643477,129.12615728,3.761229107196667,3.8521973456,3.666198720333333,3.7539504877433334,0.04142656321632419
2017-02-14,1008.7274110133334,3415.366315713333,1000.1426666666666,1021.0533333333333,990.4879999999999,1012.5906666666666,1.2446224338660998,12.496347174937707,14708.41018927,11.344618267999998,13.78422,11.213483030959999,11.485815931999998,-15.195182454772922,3.7839483514673264,263.11071156,3.766217237013333,3.8800026666666665,3.67463124096,3.8130924216533333,-1.000628962688831
2017-02-15,1011.1909384933333,1691.6118329366666,1012.1466666666665,1016.9866666666667,1002.4673333333334,1013.3966666666666,0.12349988802677944,12.850265005920205,5212.86859354,13.077349913466666,13.189371269066667,12.529518409786666,13.093500425966667,0.1742972455464837,3.8406851987666086,216.04397104,3.8423111759999995,3.9046796272,3.7516136989200004,3.847056426,-0.09929765727413692
2017-02-16,1031.05822567,3992.9045658533337,1013.9996666666666,1043.0033333333333,1013.15,1035.664,2.1365227273250307,12.774079364711074,4884.01748393,12.95687760067,13.3274861633,12.2729039715,13.23370423536,7.009799536179264,3.8821816736217105,276.5128798,3.8805463043433335,4.010347816666666,3.6878862629999998,3.96345505808,5.097533484300802
2017-02-17,1048.51482559,4085.2916944699996,1035.2773333333334,1064.061,1032.4026666666666,1054.8716666666667,1.8926651538138466,12.735722418139401,2921.64047003,12.820915907093335,13.20499701,12.287604918533333,13.063572914866667,4.924540049786603,3.8918982999214746,312.00572073,3.869597499893334,4.04599618701,3.7418711971466667,3.942836023366667,1.9620453277097496
2017-02-18,1064.49928362,3369.718229753333,1054.9466666666667,1071.2613333333334,1050.28,1058.793,0.3645997901947502,12.814836240952499,2342.76334019,12.73215132,13.015814487386667,12.4773264,12.778572717,-0.2132338146938044,3.822148547794627,387.11662315,3.9026485997333333,3.984181587866667,3.360896,3.9168776483399994,1.016908222832706
2017-02-19,1053.3784213333333,1087.28783678,1058.5266666666666,1062.5766666666666,1042.7073333333333,1053.89,-0.4380302181018783,12.799696001679253,1687.19955879,12.8293432,13.016925442733333,12.538712089433332,12.773146800000001,0.10096185468267979,3.77421274850048,237.10923509,3.809637473333333,3.8465275333333335,3.671111843833333,3.79295011,-0.0837739056871466
2017-02-20,1064.8006828933333,1873.795534503333,1053.9826666666665,1090.1056666666666,1045.2269999999999,1086.5600000000002,3.0908794199019365,12.677293322384617,3889.24165308,12.803781434666664,13.518400372333332,11.651553007529998,13.199530880000001,23.194389941391655,3.7646879984240114,219.4434908,3.7860532962399995,3.9410045114166663,3.59491193472,3.9030756384000007,10.89337130595871
2017-02-21,1105.6194254099998,6148.206326979999,1084.8933333333334,1129.2103333333332,1077.8933333333334,1126.246,3.8116804109774227,12.675539745526754,4061.17516575,12.287501893333333,13.217937680523333,12.072448449066668,12.755862196,-0.10799953500062412,3.821960510728558,387.28328971,3.775059936266667,3.9861124766666665,3.6086144170666667,3.91895315636,5.519729387352392
2017-02-22,1122.6925188166667,5882.05819311,1125.4203333333332,1140.6963333333333,1101.0233333333333,1127.4596666666666,0.18120637000516743,12.694800748818707,2689.8851091,12.753150675299997,13.199225412266667,12.145388389999999,12.7762601967,0.18070554963745888,3.8847294266842423,210.07557345,3.8503105528066666,4.0494719833333335,3.7247068855,3.857287560793333,-0.1152042031597345
2017-02-23,1156.4648013666667,6472.033596836666,1126.2106666666666,1193.88,1121.7573333333332,1182.7766666666666,5.022683737086493,12.94821937272572,2570.58255806,12.631072042533333,13.63172184,12.384200960000001,13.265490843833332,2.048193771032064,3.9091632741157025,212.6218137,3.8766648810133333,4.1426322732,3.7108854343999997,4.071377497533334,19.275590498707256
2017-02-24,1173.9781488800002,9340.90642449,1182.907,1216.9676666666667,1083.9126666666666,1183.2033333333336,0.025051279038307978,12.99184092436201,5163.63041121,13.21307119,14.000738387610001,11.519823821333333,13.216381233333337,0.028032584418305757,3.886478141430218,403.39829581,3.91685348747,4.192575308433334,3.4729428970133336,3.9178347093666677,-0.01787016276825602
2017-02-25,1158.0030721233334,3258.6229376200004,1179.3746666666666,1185.2066666666667,1125.1176666666668,1150.4113333333335,-2.4558212205111922,13.404962502684658,4559.85231882,13.027832524119999,14.210900530866668,12.326924170120002,12.70789224842,14.725522850688371,3.889489138617131,308.9684625,3.9274237837199997,4.109467075333334,3.6802711388433336,3.8309732770200005,3.3023370068554243
2017-02-26,1165.81372938,2164.2192268833332,1150.7246666666667,1186.97,1132.55,1175.7966666666669,2.178800952675049,14.054852133071286,5415.14965884,13.522165558,14.765906800000002,13.063737739999999,13.816786630000001,-11.362092903445518,3.8833022162901925,213.40327408,3.8915897212133337,4.0522443618,3.711389001,3.976379715133334,5.909290189818317
2017-02-27,1186.8825880133334,2479.45011492,1176.28,1197.9669999999999,1168.08,1193.3403333333333,1.4503632921866687,14.934033245458927,8629.24514612,14.5829430628,15.813164399999998,14.088983812799999,14.794448715903334,-6.4445809643339835,3.852324160044277,246.53440038,3.8724902020000003,3.9473611633499996,3.7028486424,3.9286553783833336,2.72666862661202
2017-02-28,1191.7858479833333,3741.514383156667,1194.0500000000002,1210.2966666666666,1177.2259999999999,1187.4666666666667,-0.5513448627221209,15.6315227714418,17937.22990032,15.474888000000004,16.29055682443333,14.833047599999999,15.389568000000002,1.2879947810388637,3.8277420329774303,218.8145912,3.8584651105000005,3.943751688333333,3.7234952044399994,3.8371916613333337,-0.7595153857922666
